id,attendance,date,daynight,fieldcond,hometeam,howscored,lp,number,oscorer,pitches,precip,save,site,sky,starttime,temp,timeofgame,ump1b,ump2b,ump3b,umphome,umplf,umprf,usedh,visteam,winddir,windspeed,wp
CLE201504100,35789,2015-04-10,day,unknown,CLE,park,mcalz001,0.0,maveb701,pitches,unknown,sorij001,CLE08,sunny,4:10PM,53,0 days 03:35:00.000000000,scotd901,iassd901,buckc901,barrl901,,,true,DET,ltor,17,simoa001
CLE201504110,23161,2015-04-11,day,unknown,CLE,park,allec002,0.0,maveb701,pitches,unknown,,CLE08,sunny,4:10PM,53,0 days 04:16:00.000000000,iassd901,buckc901,barrl901,scotd901,,,true,DET,ltor,4,kroli001
CLE201504120,19555,2015-04-12,day,unknown,CLE,park,houst002,0.0,maveb701,pitches,unknown,sorij001,CLE08,sunny,1:10PM,60,0 days 03:13:00.000000000,buckc901,barrl901,scotd901,iassd901,,,true,DET,fromcf,8,lobsk001
CLE201504140,10642,2015-04-14,night,unknown,CLE,park,carrc003,0.0,brosc701,pitches,unknown,robed002,CLE08,unknown,7:11PM,48,0 days 03:01:00.000000000,carav901,vanol901,kulpr901,knigb901,,,true,CHA,fromcf,6,quinj001
CLE201504150,11042,2015-04-15,day,unknown,CLE,park,dankj001,0.0,murrc701,pitches,unknown,allec002,CLE08,cloudy,12:11PM,52,0 days 02:58:00.000000000,vanol901,kulpr901,knigb901,carav901,,,true,CHA,fromcf,11,bauet001
CLE201504270,9668,2015-04-27,night,unknown,CLE,park,klubc001,0.0,maveb701,pitches,unknown,,CLE08,unknown,6:10PM,44,0 days 03:22:00.000000000,fleta901,mealj901,emmep901,bakej902,,,true,KCA,ltor,13,vargj001
CLE201504280,10698,2015-04-28,night,unknown,CLE,park,atchs001,0.0,maveb701,pitches,unknown,,CLE08,sunny,6:12PM,54,0 days 03:13:00.000000000,mealj901,emmep901,bakej902,fleta901,,,true,KCA,ltor,5,finnb001
CLE201504290,10284,2015-04-29,night,unknown,CLE,park,venty001,0.0,brosc701,pitches,unknown,allec002,CLE08,sunny,6:11PM,55,0 days 02:41:00.000000000,emmep901,bakej902,fleta901,mealj901,,,true,KCA,ltor,4,salad001
CLE201504300,9798,2015-04-30,night,unknown,CLE,park,houst002,0.0,maveb701,pitches,unknown,,CLE08,overcast,7:10PM,46,0 days 02:46:00.000000000,welkb901,hoyej901,tumpj901,hirsj901,,,true,TOR,fromcf,7,franj003
CLE201505010,15088,2015-05-01,night,unknown,CLE,park,buehm001,0.0,maveb701,pitches,unknown,,CLE08,sunny,7:10PM,55,0 days 02:37:00.000000000,hoyej901,tumpj901,hirsj901,welkb901,,,true,TOR,ltor,7,carrc003
CLE201505020,18008,2015-05-02,day,unknown,CLE,park,klubc001,0.0,libea701,pitches,unknown,,CLE08,sunny,4:10PM,61,0 days 03:23:00.000000000,tumpj901,hirsj901,welkb901,hoyej901,,,true,TOR,fromcf,3,sanca006
CLE201505030,16128,2015-05-03,day,unknown,CLE,park,franj003,0.0,brosc701,pitches,unknown,,CLE08,sunny,1:11PM,72,0 days 03:06:00.000000000,hirsj901,welkb901,hoyej901,tumpj901,,,true,TOR,ltor,6,rzepm001
CLE201505080,19102,2015-05-08,night,unknown,CLE,park,bauet001,0.0,maveb701,pitches,unknown,,CLE08,cloudy,7:10PM,82,0 days 02:47:00.000000000,eddid901,johna901,millb901,wolfj901,,,true,MIN,fromrf,9,pelfm001
CLE201505090,16199,2015-05-09,day,unknown,CLE,park,chenb001,0.0,maveb701,pitches,unknown,perkg001,CLE08,cloudy,4:10PM,88,0 days 03:02:00.000000000,johna901,millb901,wolfj901,eddid901,,,true,MIN,torf,9,hughp001
CLE201505100,13769,2015-05-10,day,unknown,CLE,park,may-t001,0.0,brosc701,pitches,unknown,,CLE08,cloudy,1:11PM,83,0 days 02:37:00.000000000,millb901,wolfj901,eddid901,johna901,,,true,MIN,torf,15,salad001
CLE201505120,12615,2015-05-12,night,unknown,CLE,park,carrc003,0.0,maveb701,pitches,unknown,,CLE08,overcast,6:10PM,57,0 days 03:31:00.000000000,everm901,timmt901,ticht901,welkt901,,,true,SLN,ltor,20,lynnl001
CLE201505130,12313,2015-05-13,night,unknown,CLE,park,lackj001,0.0,brosc701,pitches,unknown,allec002,CLE08,unknown,6:10PM,49,0 days 02:47:00.000000000,timmt901,ticht901,welkt901,everm901,,,true,SLN,ltor,8,klubc001
CLE201505140,15865,2015-05-14,day,unknown,CLE,park,rzepm001,0.0,libea701,pitches,unknown,roset001,CLE08,cloudy,12:10PM,56,0 days 03:12:00.000000000,ticht901,welkt901,everm901,timmt901,,,true,SLN,fromcf,9,siegk001
CLE201505220,23617,2015-05-22,night,unknown,CLE,park,leakm001,0.0,maveb701,pitches,unknown,,CLE08,sunny,7:12PM,57,0 days 02:56:00.000000000,barbs901,schrp901,reynj901,gonzm901,,,true,CIN,fromrf,9,carrc003
CLE201505230,27315,2015-05-23,day,unknown,CLE,park,cingt001,0.0,maveb701,pitches,unknown,allec002,CLE08,sunny,4:11PM,64,0 days 02:33:00.000000000,schrp901,reynj901,gonzm901,barbs901,,,true,CIN,fromcf,8,klubc001
CLE201505240,23882,2015-05-24,day,unknown,CLE,park,igler001,0.0,brosc701,pitches,unknown,,CLE08,sunny,1:11PM,79,0 days 03:07:00.000000000,reynj901,gonzm901,barbs901,schrp901,,,true,CIN,torf,8,bauet001
CLE201505250,13614,2015-05-25,day,unknown,CLE,park,rzepm001,0.0,maveb701,pitches,unknown,tolls002,CLE08,unknown,4:10PM,81,0 days 03:32:00.000000000,tumpj901,nelsj901,diazl901,blasc901,,,true,TEX,torf,15,schet001
CLE201505260,11352,2015-05-26,night,unknown,CLE,park,hagan001,0.0,murrc701,pitches,unknown,tolls002,CLE08,overcast,8:06PM,82,0 days 03:06:00.000000000,nelsj901,diazl901,blasc901,tumpj901,,,true,TEX,torf,17,kelak001
CLE201505270,15956,2015-05-27,day,unknown,CLE,park,lewic001,0.0,murrc701,pitches,unknown,,CLE08,cloudy,12:11PM,79,0 days 02:47:00.000000000,diazl901,blasc901,tumpj901,nelsj901,,,true,TEX,torf,15,carrc003
CLE201506050,26070,2015-06-05,night,unknown,CLE,park,marcs001,0.0,maveb701,pitches,unknown,britz001,CLE08,cloudy,7:10PM,76,0 days 02:48:00.000000000,fairc901,may-b901,hudsm901,gibsg901,,,true,BAL,fromlf,3,tillc001
CLE201506060,24939,2015-06-06,day,unknown,CLE,park,bracb001,0.0,maveb701,pitches,unknown,allec002,CLE08,cloudy,4:11PM,61,0 days 02:44:00.000000000,may-b901,hudsm901,gibsg901,fairc901,,,true,BAL,fromrf,19,salad001
CLE201506070,18151,2015-06-07,day,unknown,CLE,park,carrc003,0.0,maveb701,pitches,unknown,,CLE08,sunny,1:11PM,80,0 days 03:33:00.000000000,joycj901,gibsg901,fairc901,hudsm901,,,true,BAL,tocf,14,norrb001
CLE201506090,11425,2015-06-09,night,unknown,CLE,park,klubc001,0.0,murrc701,pitches,unknown,smitc004,CLE08,sunny,7:10PM,72,0 days 03:03:00.000000000,iassd901,buckc901,morag901,scotd901,,,true,SEA,ltor,3,eliar001
CLE201506100,12305,2015-06-10,night,unknown,CLE,park,bauet001,0.0,maveb701,pitches,unknown,,CLE08,cloudy,7:11PM,88,0 days 03:04:00.000000000,buckc901,morag901,scotd901,iassd901,,,true,SEA,torf,18,walkt004
CLE201506110,15316,2015-06-11,day,unknown,CLE,park,happj001,0.0,maveb701,pitches,unknown,,CLE08,unknown,12:10PM,72,0 days 02:40:00.000000000,morag901,scotd901,iassd901,buckc901,,,true,SEA,fromcf,14,marcs001
CLE201506170,15572,2015-06-17,night,unknown,CLE,park,marcs001,0.0,brosc701,pitches,unknown,,CLE08,unknown,7:10PM,71,0 days 03:06:00.000000000,randt901,littw901,cuzzp901,davig901,,,true,CHN,fromrf,7,wadat001
CLE201506180,15891,2015-06-18,night,unknown,CLE,park,woodt004,0.0,maveb701,pitches,unknown,shawb001,CLE08,overcast,7:35PM,75,0 days 03:01:00.000000000,littw901,cuzzp901,davig901,randt901,,,true,CHN,tocf,2,mcalz001
CLE201506190,22811,2015-06-19,night,unknown,CLE,park,carrc003,0.0,maveb701,pitches,unknown,boxbb001,CLE08,unknown,7:10PM,68,0 days 03:01:00.000000000,everm901,basnt901,timmt901,welkt901,,,true,TBA,fromrf,8,karnn001
CLE201506200,24670,2015-06-20,night,unknown,CLE,park,klubc001,0.0,maveb701,pitches,unknown,boxbb001,CLE08,cloudy,7:09PM,78,0 days 03:07:00.000000000,basnt901,timmt901,welkt901,everm901,,,true,TBA,tolf,5,cedex001
CLE201506210,20847,2015-06-21,day,unknown,CLE,park,jepsk001,0.0,maveb701,pitches,unknown,,CLE08,unknown,1:09PM,74,0 days 02:36:00.000000000,timmt901,welkt901,everm901,basnt901,,,true,TBA,ltor,8,allec002
CLE201506220,15746,2015-06-22,night,unknown,CLE,park,bauet001,0.0,brosc701,pitches,unknown,,CLE08,unknown,7:20PM,74,0 days 03:27:00.000000000,coope901,barkl901,wolcq901,cedeg901,,,true,DET,tolf,14,hardb001
CLE201506230,19156,2015-06-23,night,unknown,CLE,park,salad001,0.0,brosc701,pitches,unknown,,CLE08,sunny,7:11PM,74,0 days 03:28:00.000000000,barkl901,wolcq901,cedeg901,coope901,,,true,DET,ltor,8,pricd001
CLE201506240,20780,2015-06-24,day,unknown,CLE,park,farmb001,0.0,maveb701,pitches,unknown,,CLE08,cloudy,12:10PM,74,0 days 03:06:00.000000000,wolcq901,cedeg901,coope901,barkl901,,,true,DET,tocf,7,carrc003
CLE201507060,13516,2015-07-06,night,unknown,CLE,park,carrc003,0.0,brosc701,pitches,unknown,,CLE08,sunny,7:11PM,79,0 days 03:15:00.000000000,demud901,nauep901,hicke901,estam901,,,true,HOU,fromrf,7,keucd001
CLE201507070,10821,2015-07-07,night,unknown,CLE,park,velav001,0.0,maveb701,pitches,unknown,shawb001,CLE08,unknown,7:21PM,73,0 days 03:03:00.000000000,nauep901,hicke901,estam901,demud901,,,true,HOU,tocf,10,klubc001
CLE201507080,15255,2015-07-08,night,unknown,CLE,park,thatj001,0.0,brosc701,pitches,unknown,allec002,CLE08,overcast,7:11PM,67,0 days 02:39:00.000000000,hicke901,estam901,demud901,nauep901,,,true,HOU,fromrf,11,bauet001
CLE201507090,11496,2015-07-09,night,unknown,CLE,park,oberb001,0.0,maveb701,pitches,unknown,allec002,CLE08,overcast,7:10PM,68,0 days 02:49:00.000000000,estam901,demud901,nauep901,hicke901,,,true,HOU,fromlf,5,andec002
CLE201507100,28539,2015-07-10,night,unknown,CLE,park,gravk001,0.0,maveb701,pitches,unknown,allec002,CLE08,cloudy,7:12PM,71,0 days 02:57:00.000000000,porta901,segac901,nelsj901,diazl901,,,true,OAK,fromlf,7,salad001
CLE201507110,28733,2015-07-11,night,unknown,CLE,park,mcalz001,0.0,murrc701,pitches,unknown,clipt001,CLE08,unknown,6:35PM,75,0 days 03:08:00.000000000,segac901,nelsj901,diazl901,porta901,,,true,OAK,fromrf,7,oflae001
CLE201507120,20611,2015-07-12,day,unknown,CLE,park,klubc001,0.0,murrc701,pitches,unknown,,CLE08,unknown,1:11PM,79,0 days 02:25:00.000000000,nelsj901,diazl901,porta901,segac901,,,true,OAK,fromcf,11,grays001
CLE201507230,16317,2015-07-23,night,unknown,CLE,park,bauet001,0.0,brosc701,pitches,unknown,,CLE08,sunny,7:10PM,76,0 days 02:28:00.000000000,hamaa901,muchm901,hirsj901,fostm901,,,true,CHA,fromlf,5,samaj001
CLE201507240,26553,2015-07-24,night,unknown,CLE,park,klubc001,0.0,maveb701,pitches,unknown,,CLE08,cloudy,7:10PM,77,0 days 02:43:00.000000000,muchm901,millb901,fostm901,hamaa901,,,true,CHA,fromcf,4,quinj001
CLE201507250,24763,2015-07-25,night,unknown,CLE,park,carrc003,0.0,maveb701,pitches,unknown,,CLE08,sunny,7:09PM,86,0 days 02:54:00.000000000,millb901,fostm901,hamaa901,muchm901,,,true,CHA,torf,9,salec001
CLE201507260,17751,2015-07-26,day,unknown,CLE,park,salad001,0.0,maveb701,pitches,unknown,robed002,CLE08,sunny,1:11PM,80,0 days 02:52:00.000000000,fostm901,hamaa901,muchm901,millb901,,,true,CHA,fromrf,14,rodoc001
CLE201507270,13611,2015-07-27,night,unknown,CLE,park,andec002,0.0,maveb701,pitches,unknown,blanj001,CLE08,sunny,7:10PM,81,0 days 02:59:00.000000000,cedeg901,woodt901,coope901,barkl901,,,true,KCA,fromrf,12,volqe001
CLE201507280,18064,2015-07-28,night,unknown,CLE,park,bauet001,0.0,maveb701,pitches,unknown,hollg001,CLE08,cloudy,7:11PM,82,0 days 02:40:00.000000000,woodt901,coope901,barkl901,cedeg901,,,true,KCA,fromcf,12,daviw001
CLE201507290,19767,2015-07-29,day,unknown,CLE,park,guthj001,0.0,maveb701,pitches,unknown,,CLE08,sunny,12:10PM,88,0 days 02:55:00.000000000,coope901,barkl901,cedeg901,woodt901,,,true,KCA,fromlf,6,klubc001
CLE201508070,30365,2015-08-07,night,unknown,CLE,park,shawb001,0.0,maveb701,pitches,unknown,perkg001,CLE08,cloudy,7:10PM,74,0 days 03:24:00.000000000,everm901,danlk901,drakr901,reybd901,,,true,MIN,fromrf,19,may-t001
CLE201508080,31666,2015-08-08,night,unknown,CLE,park,sante001,0.0,maveb701,pitches,unknown,,CLE08,unknown,7:10PM,75,0 days 03:34:00.000000000,danlk901,drakr901,reybd901,everm901,,,true,MIN,fromrf,13,bauet001
CLE201508090,21305,2015-08-09,day,unknown,CLE,park,hughp001,0.0,maveb701,pitches,unknown,,CLE08,cloudy,1:11PM,80,0 days 02:37:00.000000000,drakr901,reybd901,everm901,danlk901,,,true,MIN,fromcf,5,klubc001
CLE201508110,23618,2015-08-11,night,unknown,CLE,park,pindb001,0.0,maveb701,pitches,unknown,,CLE08,cloudy,7:10PM,75,0 days 05:04:00.000000000,rackd901,hirsj901,hudsm901,davib902,,,true,NYA,tolf,8,adama001
CLE201508120,18844,2015-08-12,night,unknown,CLE,park,sabac001,0.0,maveb701,pitches,unknown,allec002,CLE08,sunny,7:11PM,73,0 days 02:54:00.000000000,hirsj901,hudsm901,davib902,rackd901,,,true,NYA,tolf,13,salad001
CLE201508130,23076,2015-08-13,night,unknown,CLE,park,bauet001,0.0,maveb701,pitches,unknown,milla002,CLE08,sunny,7:11PM,81,0 days 03:35:00.000000000,hudsm901,davib902,rackd901,hirsj901,,,true,NYA,ltor,10,eovan001
CLE201508250,11687,2015-08-25,night,unknown,CLE,park,peraw001,0.0,maveb701,pitches,unknown,,CLE08,overcast,7:10PM,66,0 days 02:54:00.000000000,welkt901,segac901,everm901,timmt901,,,true,MIL,torf,12,tomlj001
CLE201508260,13052,2015-08-26,night,unknown,CLE,park,nelsj004,0.0,brosc701,pitches,unknown,,CLE08,overcast,7:10PM,64,0 days 03:39:00.000000000,segac901,everm901,timmt901,welkt901,,,true,MIL,torf,13,mansj001
CLE201508280,22273,2015-08-28,night,unknown,CLE,park,gottt001,0.0,brosc701,pitches,unknown,allec002,CLE08,cloudy,7:11PM,71,0 days 02:34:00.000000000,vanol901,knigb901,carav901,hamaa901,,,true,ANA,fromrf,8,bauet001
CLE201508290,22843,2015-08-29,night,unknown,CLE,park,smitj002,0.0,maveb701,pitches,unknown,,CLE08,unknown,7:11PM,77,0 days 02:58:00.000000000,knigb901,carav901,hamaa901,vanol901,,,true,ANA,fromrf,8,shawb001
CLE201508300,22328,2015-08-30,day,unknown,CLE,park,weavj003,0.0,maveb701,pitches,unknown,,CLE08,cloudy,1:11PM,77,0 days 02:40:00.000000000,carav901,hamaa901,vanol901,knigb901,,,true,ANA,tolf,8,tomlj001
CLE201509100,11166,2015-09-10,night,unknown,CLE,park,hardb001,0.0,brosc701,pitches,unknown,,CLE08,sunny,7:11PM,73,0 days 03:11:00.000000000,nauep901,demud901,estam901,hicke901,,,true,DET,fromcf,12,allec002
CLE201509131,0,2015-09-13,day,unknown,CLE,park,verlj001,1.0,maveb701,pitches,unknown,,CLE08,cloudy,1:10PM,63,0 days 03:20:00.000000000,basnt901,estam901,hicke901,nauep901,,,true,DET,fromlf,20,andec002
CLE201509132,14487,2015-09-13,night,unknown,CLE,park,bauet001,2.0,maveb701,pitches,unknown,,CLE08,cloudy,5:06PM,63,0 days 03:52:00.000000000,estam901,hicke901,basnt901,demud901,,,true,DET,ltor,18,verhd001
CLE201509140,10356,2015-09-14,night,unknown,CLE,park,volqe001,0.0,brosc701,pitches,unknown,,CLE08,sunny,7:10PM,73,0 days 03:21:00.000000000,blasc901,may-b901,guccc901,nelsj901,,,true,KCA,fromlf,8,carrc003
CLE201509150,10516,2015-09-15,night,unknown,CLE,park,tomlj001,0.0,brosc701,pitches,unknown,hollg001,CLE08,sunny,7:10PM,80,0 days 02:34:00.000000000,may-b901,guccc901,nelsj901,blasc901,,,true,KCA,tocf,10,medlk001
CLE201509160,11103,2015-09-16,night,unknown,CLE,park,duffd001,0.0,maveb701,pitches,unknown,,CLE08,sunny,7:10PM,75,0 days 02:47:00.000000000,guccc901,nelsj901,blasc901,may-b901,,,true,KCA,fromrf,8,salad001
CLE201509170,13125,2015-09-17,night,unknown,CLE,park,klubc001,0.0,brosc701,pitches,unknown,hollg001,CLE08,sunny,7:10PM,78,0 days 03:20:00.000000000,nelsj901,blasc901,may-b901,guccc901,,,true,KCA,fromlf,6,venty001
CLE201509180,16149,2015-09-18,night,unknown,CLE,park,salec001,0.0,brosc701,pitches,unknown,,CLE08,unknown,7:10PM,76,0 days 02:46:00.000000000,welkt901,ticht901,segac901,everm901,,,true,CHA,fromcf,5,andec002
CLE201509190,16390,2015-09-19,night,unknown,CLE,park,carrc003,0.0,maveb701,pitches,unknown,robed002,CLE08,unknown,7:10PM,66,0 days 03:19:00.000000000,ticht901,segac901,everm901,welkt901,,,true,CHA,fromlf,11,rodoc001
CLE201509200,13282,2015-09-20,day,unknown,CLE,park,dankj001,0.0,maveb701,pitches,unknown,allec002,CLE08,cloudy,1:11PM,68,0 days 03:15:00.000000000,segac901,everm901,welkt901,ticht901,,,true,CHA,fromcf,12,tomlj001
CLE201509280,10007,2015-09-28,night,unknown,CLE,park,klubc001,0.0,maveb701,pitches,unknown,jepsk001,CLE08,cloudy,7:10PM,78,0 days 02:59:00.000000000,porta901,kellj901,onorb901,rippm901,,,true,MIN,tolf,10,milot001
CLE201509301,0,2015-09-30,day,unknown,CLE,park,carrc003,1.0,maveb701,pitches,unknown,,CLE08,overcast,4:10PM,62,0 days 03:05:00.000000000,whitc901,onorb901,rippm901,porta901,,,true,MIN,fromrf,15,gibsk002
CLE201509302,10228,2015-09-30,night,unknown,CLE,park,pelfm001,2.0,maveb701,pitches,unknown,,CLE08,cloudy,7:49PM,61,0 days 02:52:00.000000000,onorb901,rippm901,whitc901,kellj901,,,true,MIN,rtol,24,andec002
CLE201510010,22644,2015-10-01,night,unknown,CLE,park,allec002,0.0,brosc701,pitches,unknown,jepsk001,CLE08,unknown,7:10PM,58,0 days 02:47:00.000000000,rippm901,porta901,kellj901,onorb901,,,true,MIN,fromcf,22,perkg001
CLE201510020,28273,2015-10-02,night,unknown,CLE,park,owenh002,0.0,brosc701,pitches,unknown,,CLE08,unknown,7:10PM,54,0 days 03:00:00.000000000,rackd901,davib902,wendh902,hudsm901,,,true,BOS,fromrf,20,tomlj001
CLE201510030,17342,2015-10-03,night,unknown,CLE,park,bresc001,0.0,brosc701,pitches,unknown,allec002,CLE08,overcast,7:40PM,49,0 days 02:41:00.000000000,davib902,wendh902,hudsm901,rackd901,,,true,BOS,fromrf,9,klubc001
CLE201510040,17844,2015-10-04,day,unknown,CLE,park,porcr001,0.0,maveb701,pitches,unknown,allec002,CLE08,cloudy,3:11PM,67,0 days 02:46:00.000000000,wendh902,hudsm901,rackd901,davib902,,,true,BOS,rtol,11,salad001
COL201504100,49303,2015-04-10,day,unknown,COL,park,woodt004,0.0,platd701,pitches,unknown,,DEN02,cloudy,2:10PM,61,0 days 03:01:00.000000000,cedeg901,coope901,drakr901,wolcq901,,,false,CHN,rtol,7,bergc001
COL201504110,43812,2015-04-11,night,unknown,COL,park,kendk001,0.0,einsd701,pitches,unknown,,DEN02,cloudy,6:12PM,67,0 days 03:19:00.000000000,coope901,drakr901,wolcq901,cedeg901,,,false,CHN,ltor,2,hammj002
COL201504120,41363,2015-04-12,day,unknown,COL,park,hawkl001,0.0,platd701,pitches,unknown,rondh001,DEN02,cloudy,2:11PM,65,0 days 03:05:00.000000000,drakr901,wolcq901,cedeg901,coope901,,,false,CHN,fromrf,13,ramin001
COL201504200,22586,2015-04-20,night,unknown,COL,park,delaj001,0.0,einsd701,pitches,unknown,,DEN02,cloudy,6:43PM,52,0 days 03:09:00.000000000,fairc901,joycj901,gibsg901,hudsm901,,,false,SDN,tocf,2,despo001
COL201504210,22600,2015-04-21,night,unknown,COL,park,logab001,0.0,einsd701,pitches,unknown,kimbc001,DEN02,unknown,6:43PM,60,0 days 03:06:00.000000000,joycj901,gibsg901,hudsm901,fairc901,,,false,SDN,tolf,11,maurb001
COL201504220,22705,2015-04-22,night,unknown,COL,park,kells001,0.0,platd701,pitches,unknown,,DEN02,unknown,6:41PM,56,0 days 02:39:00.000000000,gibsg901,hudsm901,fairc901,joycj901,,,false,SDN,rtol,11,ottaa001
COL201504230,31676,2015-04-23,day,unknown,COL,park,rosst001,0.0,einsd701,pitches,unknown,axfoj001,DEN02,overcast,1:12PM,67,0 days 02:53:00.000000000,hudsm901,fairc901,joycj901,gibsg901,,,false,SDN,rtol,9,lylej001
COL201504240,31453,2015-04-24,night,unknown,COL,park,hestc001,0.0,einsd701,pitches,unknown,ottaa001,DEN02,overcast,6:41PM,58,0 days 02:51:00.000000000,hirsj901,welkb901,hoyej901,tumpj901,,,false,SFN,torf,6,butle001
COL201504250,36474,2015-04-25,night,unknown,COL,park,browb005,0.0,einsd701,pitches,unknown,,DEN02,cloudy,6:13PM,59,0 days 03:52:00.000000000,welkb901,hoyej901,tumpj901,hirsj901,,,false,SFN,fromlf,3,machj002
COL201505061,0,2015-05-06,day,unknown,COL,park,matzt001,1.0,platd701,pitches,unknown,,DEN02,unknown,1:10PM,61,0 days 03:29:00.000000000,barbs901,wolfj901,eddid901,johna901,,,false,ARI,tolf,10,collj001
COL201505062,22621,2015-05-06,night,unknown,COL,park,lylej001,2.0,platd701,pitches,unknown,,DEN02,unknown,5:15PM,63,0 days 02:31:00.000000000,wolfj901,eddid901,barbs901,millb901,,,false,ARI,ltor,3,ray-r002
COL201505080,32974,2015-05-08,night,wet,COL,park,butle001,0.0,einsd701,pitches,drizzle,,DEN02,unknown,7:45PM,51,0 days 01:41:00.000000000,ticht901,fagac901,everm901,timmt901,,,false,LAN,fromlf,3,andeb004
COL201505100,30710,2015-05-10,day,unknown,COL,park,obers001,0.0,smytd701,pitches,unknown,,DEN02,unknown,2:11PM,41,0 days 03:36:00.000000000,fagac901,everm901,timmt901,ticht901,,,false,LAN,tolf,7,baezp001
COL201505180,24061,2015-05-18,night,unknown,COL,park,lylej001,0.0,platd701,pitches,unknown,papej001,DEN02,unknown,6:42PM,49,0 days 03:14:00.000000000,wendh902,davib902,blakr901,laynj901,,,false,PHI,fromlf,4,hamec001
COL201505190,21249,2015-05-19,night,unknown,COL,park,defrj001,0.0,einsd701,pitches,unknown,axfoj001,DEN02,overcast,6:57PM,46,0 days 02:54:00.000000000,davib902,blakr901,laynj901,wendh902,,,false,PHI,tolf,4,obers001
COL201505200,21714,2015-05-20,night,wet,COL,park,butle001,0.0,platd701,pitches,rain,papej001,DEN02,unknown,6:42PM,40,0 days 02:50:00.000000000,blakr901,laynj901,wendh902,davib902,,,false,PHI,rtol,7,gonzs001
COL201505210,25418,2015-05-21,day,unknown,COL,park,willj003,0.0,einsd701,pitches,unknown,,DEN02,unknown,1:11PM,53,0 days 03:15:00.000000000,laynj901,wendh902,davib902,blakr901,,,false,PHI,rtol,3,bergc001
COL201505220,31226,2015-05-22,night,unknown,COL,park,kendk001,0.0,platd701,pitches,unknown,garcj002,DEN02,overcast,6:11PM,54,0 days 03:33:00.000000000,demud901,nauep901,hicke901,estam901,,,false,SFN,fromrf,9,voger001
COL201505231,32956,2015-05-23,day,unknown,COL,park,lylej001,1.0,einsd701,pitches,unknown,garcj002,DEN02,overcast,4:25PM,49,0 days 03:04:00.000000000,pattm903,hicke901,estam901,demud901,,,false,SFN,tocf,6,hestc001
COL201505232,30180,2015-05-23,night,unknown,COL,park,petiy001,2.0,einsd701,pitches,unknown,axfoj001,DEN02,overcast,9:07PM,45,0 days 02:45:00.000000000,hicke901,estam901,pattm903,nauep901,,,false,SFN,fromcf,6,haled001
COL201505240,34404,2015-05-24,day,unknown,COL,park,hudst001,0.0,einsd701,pitches,unknown,,DEN02,cloudy,4:20PM,55,0 days 02:49:00.000000000,estam901,demud901,nauep901,hicke901,,,false,SFN,tolf,6,bettc001
COL201506010,25564,2015-06-01,night,unknown,COL,park,kendk001,0.0,einsd701,pitches,unknown,,DEN02,cloudy,6:41PM,76,0 days 03:08:00.000000000,blasc901,guccc901,nelsj901,diazl901,,,false,LAN,rtol,7,kersc001
COL201506021,28148,2015-06-02,day,unknown,COL,park,thomi001,1.0,einsd701,pitches,unknown,axfoj001,DEN02,sunny,1:12PM,83,0 days 03:01:00.000000000,tumpj901,nelsj901,diazl901,blasc901,,,false,LAN,rtol,2,delaj001
COL201506022,24972,2015-06-02,night,unknown,COL,park,betar001,2.0,smytd701,pitches,unknown,jansk001,DEN02,sunny,6:41PM,82,0 days 03:24:00.000000000,nelsj901,diazl901,tumpj901,guccc901,,,false,LAN,ltor,8,ravij001
